catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,ctrl,2040,30,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,ctrl,2050,30,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,Lower,2020,20,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,Upper,2020,40,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,Lower,2050,30,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Technical lifetime [years],years,Upper,2050,50,D,,24,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2020,1,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2025,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2030,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2035,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2040,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,ctrl,2050,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,Lower,2020,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,Upper,2020,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,Lower,2050,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Energy/technical data,Construction time [years],years,Upper,2050,2,E,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2020,1.0622222222222222,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2025,1.0622222222222222,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2030,1.0622222222222222,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2035,1.0622222222222222,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2040,0.9825555555555555,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,ctrl,2050,0.9028888888888889,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,Lower,2020,0.9028888888888889,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,Upper,2020,1.2215555555555555,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,Lower,2050,0.7435555555555555,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Specific investment [M€/GWh Capacity],M€/GWh Capacity,Upper,2050,1.0622222222222222,F,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2020,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2025,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2030,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2035,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2040,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,ctrl,2050,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,Lower,2020,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,Upper,2020,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,Lower,2050,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof equipment [%],%,Upper,2050,75,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2020,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2025,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2030,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2035,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2040,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,ctrl,2050,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,Lower,2020,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,Upper,2020,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,Lower,2050,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,- hereof installation [%],%,Upper,2050,25,,,5,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2020,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2025,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2030,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2035,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2040,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,ctrl,2050,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,Lower,2020,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,Upper,2020,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,Lower,2050,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Fixed O&M [M€/GWh Capacity/year],M€/GWh Capacity/year,Upper,2050,2.5,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,ctrl,2020,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,ctrl,2025,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,ctrl,2030,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,ctrl,2040,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,ctrl,2050,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,Lower,2020,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,Upper,2020,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,Lower,2050,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Financial data,Variable O&M [€/MWhoutput],€/MWhoutput,Upper,2050,0,G,,"[1, 5]",
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2020,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2025,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2030,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2035,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2040,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,ctrl,2050,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,Lower,2020,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,Upper,2020,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,Lower,2050,70000,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,140 PTES seasonal,Pit Thermal Energy Storage [PTES],Technology-specific data,Storage volume for one unit [m3],m3,Upper,2050,70000,,,,
